Date,Open,High,Low,Close,Adj Close,Volume
24/07/2008,1603.52002,1627.869995,1603.23999,1626.140015,1626.140015,347600
25/07/2008,1595.280029,1610.449951,1589.47998,1597.930054,1597.930054,266600
28/07/2008,1609.569946,1611.150024,1588.560059,1598.290039,1598.290039,252200
29/07/2008,1572.160034,1573.619995,1542.890015,1567.199951,1567.199951,261600
30/07/2008,1594.040039,1595.839966,1572.170044,1577.699951,1577.699951,265600
31/07/2008,1583.98999,1600.150024,1577.810059,1594.670044,1594.670044,233000
01/08/2008,1578.550049,1587.48999,1562.290039,1573.77002,1573.77002,231200
04/08/2008,1567.01001,1571.22998,1531.52002,1543.050049,1543.050049,246400
05/08/2008,1540.319946,1556.959961,1533.430054,1535.540039,1535.540039,244800
06/08/2008,1567.300049,1580.25,1560.880005,1578.709961,1578.709961,276600
07/08/2008,1577.359985,1582.51001,1553.209961,1564,1564,219000
08/08/2008,1547.699951,1573.180054,1544.099976,1568.719971,1568.719971,221200
11/08/2008,1592.300049,1597.310059,1581.089966,1581.089966,1581.089966,254600
12/08/2008,1581.099976,1590.119995,1570.880005,1577.119995,1577.119995,251600
13/08/2008,1572.869995,1581.459961,1553.939941,1562.719971,1562.719971,231600
14/08/2008,1553.650024,1578.300049,1553.650024,1572.189941,1572.189941,247586000
15/08/2008,null,null,null,null,null,null
18/08/2008,1579.130005,1582.76001,1561.569946,1567.709961,1567.709961,260725000
19/08/2008,1554.209961,1554.920044,1528.310059,1541.410034,1541.410034,261000
20/08/2008,1531.869995,1549.530029,1524.869995,1540.709961,1540.709961,243600
21/08/2008,1539.550049,1540.449951,1511.689941,1512.589966,1512.589966,259400
22/08/2008,1508.670044,1508.670044,1477.550049,1496.910034,1496.910034,226200
25/08/2008,1505.130005,1510.97998,1496.630005,1502.109985,1502.109985,198200
26/08/2008,1477.040039,1502.329956,1474.640015,1490.25,1490.25,213000
27/08/2008,1487.780029,1498.380005,1466.459961,1493.920044,1493.920044,241600
28/08/2008,1503.26001,1503.73999,1473,1474.150024,1474.150024,216000
29/08/2008,1488.25,1496.140015,1470.869995,1474.23999,1474.23999,242000
01/09/2008,1453.140015,1456.689941,1413.430054,1414.430054,1414.430054,316600
02/09/2008,1418.26001,1430.430054,1392.550049,1407.140015,1407.140015,373400
03/09/2008,1403.890015,1430.939941,1396.130005,1426.890015,1426.890015,367000
04/09/2008,1421.160034,1436.619995,1409.329956,1426.430054,1426.430054,372800
05/09/2008,1394.390015,1415.23999,1393.329956,1404.380005,1404.380005,298400
08/09/2008,1437.589966,1481.410034,1437.589966,1476.650024,1476.650024,399000
09/09/2008,1469.540039,1469.540039,1446.530029,1454.5,1454.5,443600
10/09/2008,1432.900024,1466.26001,1430.050049,1464.97998,1464.97998,421200
11/09/2008,1459.689941,1467.900024,1439.380005,1443.23999,1443.23999,363000
12/09/2008,1468.410034,1480.77002,1463.579956,1477.920044,1477.920044,311800
15/09/2008,null,null,null,null,null,null
16/09/2008,1381.23999,1401.790039,1372.550049,1387.75,1387.75,392600
17/09/2008,1420.48999,1441.23999,1412.599976,1425.26001,1425.26001,398200
18/09/2008,1385.469971,1400.349976,1366.880005,1392.420044,1392.420044,413200
19/09/2008,1441.310059,1464.589966,1435.719971,1455.780029,1455.780029,468600
22/09/2008,1472.079956,1488.939941,1457.099976,1460.339966,1460.339966,354200
23/09/2008,1447.900024,1484.01001,1445.5,1481.369995,1481.369995,470400
24/09/2008,1479.040039,1501.089966,1472.310059,1495.97998,1495.97998,498600
25/09/2008,1487.72998,1503.829956,1469.22998,1501.630005,1501.630005,419000
26/09/2008,1492.420044,1498.73999,1469.829956,1476.329956,1476.329956,406000
29/09/2008,1491.109985,1496.300049,1449.329956,1456.359985,1456.359985,365800
30/09/2008,1383.969971,1448.060059,1376.719971,1448.060059,1448.060059,412800
01/10/2008,1453.400024,1453.400024,1429.569946,1439.670044,1439.670044,314200
02/10/2008,1450.160034,1458.680054,1410.349976,1419.650024,1419.650024,318000
03/10/2008,null,null,null,null,null,null
06/10/2008,1389.680054,1389.680054,1351.719971,1358.75,1358.75,312400
07/10/2008,1340.920044,1371.23999,1321.810059,1366.099976,1366.099976,349200
08/10/2008,1323.959961,1334.339966,1281.469971,1286.689941,1286.689941,431200
09/10/2008,1289.670044,1324.359985,1274.459961,1294.890015,1294.890015,451800
10/10/2008,1248.530029,1248.530029,1178.51001,1241.469971,1241.469971,461200
13/10/2008,1272.949951,1294.189941,1252.439941,1288.530029,1288.530029,384600
14/10/2008,1342.310059,1367.699951,1339.859985,1367.689941,1367.689941,460800
15/10/2008,1338.459961,1353.439941,1327.420044,1340.280029,1340.280029,347600
16/10/2008,1258.380005,1265.849976,1205.140015,1213.780029,1213.780029,409000
17/10/2008,1245.150024,1245.150024,1166.880005,1180.670044,1180.670044,420200
20/10/2008,1195.900024,1211.089966,1149.390015,1207.630005,1207.630005,373000
21/10/2008,1223.75,1232.72998,1181.880005,1196.099976,1196.099976,389200
22/10/2008,1190.5,1195.280029,1095.560059,1134.589966,1134.589966,374800
23/10/2008,1089.569946,1089.569946,1028.5,1049.709961,1049.709961,401400
24/10/2008,1051.579956,1051.920044,925.570007,938.75,938.75,443000
27/10/2008,937.179993,966.409973,892.159973,946.450012,946.450012,540600
28/10/2008,916.849976,1012.72998,901.48999,999.159973,999.159973,649400
29/10/2008,1047.47998,1078.329956,920.349976,968.969971,968.969971,763400
30/10/2008,1036.829956,1094.890015,992.890015,1084.719971,1084.719971,621600
31/10/2008,1083.140015,1158.660034,1061.459961,1113.060059,1113.060059,864800
03/11/2008,1117.130005,1158.869995,1109.319946,1129.079956,1129.079956,568200
04/11/2008,1135.530029,1154.449951,1114.410034,1153.349976,1153.349976,603600
05/11/2008,1184.920044,1217.819946,1159.670044,1181.5,1181.5,790200
06/11/2008,1133.780029,1140.849976,1081.790039,1092.219971,1092.219971,657600
07/11/2008,1054.349976,1134.5,1038.719971,1134.48999,1134.48999,846400
10/11/2008,1152.26001,1165.569946,1124.130005,1152.459961,1152.459961,717400
11/11/2008,1133.339966,1160.300049,1114.5,1128.72998,1128.72998,600800
12/11/2008,1103.880005,1143.180054,1096.630005,1123.859985,1123.859985,605600
13/11/2008,1074.75,1088.459961,1040.339966,1088.439941,1088.439941,566800
14/11/2008,1126.939941,1129.400024,1078.439941,1088.26001,1088.26001,440400
17/11/2008,1074.329956,1104.660034,1050.400024,1078.319946,1078.319946,413400
18/11/2008,1053.290039,1075.680054,1036.099976,1036.160034,1036.160034,377400
19/11/2008,1038.73999,1038.73999,994.570007,1016.820007,1016.820007,404600
20/11/2008,967.460022,984.51001,947.440002,948.690002,948.690002,424000
21/11/2008,929.73999,1013.119995,914.02002,1003.72998,1003.72998,602000
24/11/2008,996.22998,1014.48999,969.48999,970.140015,970.140015,464200
25/11/2008,1016.090027,1029.459961,966.280029,983.320007,983.320007,486200
26/11/2008,993.070007,1030.699951,993.070007,1029.780029,1029.780029,515400
27/11/2008,1058.630005,1070.670044,1046.459961,1063.47998,1063.47998,563600
28/11/2008,1066.839966,1084.030029,1061.52002,1076.069946,1076.069946,555200
01/12/2008,1074,1083.01001,1058.619995,1058.619995,1058.619995,627400
02/12/2008,1007.710022,1038.410034,1007.26001,1023.200012,1023.200012,421000
03/12/2008,1038.410034,1038.410034,1013.559998,1022.669983,1022.669983,478600
04/12/2008,1042.160034,1042.160034,997,1006.539978,1006.539978,397400
05/12/2008,1017.47998,1032.680054,1008.299988,1028.130005,1028.130005,398600
08/12/2008,1041.410034,1111.27002,1037.640015,1105.050049,1105.050049,540400
09/12/2008,1116.089966,1120.660034,1092.48999,1105.839966,1105.839966,485000
10/12/2008,1112.439941,1155.079956,1105.709961,1145.869995,1145.869995,558800
11/12/2008,1145.060059,1166.27002,1135.5,1154.430054,1154.430054,576000
12/12/2008,1128.660034,1152.98999,1089.939941,1103.819946,1103.819946,621600
15/12/2008,1138.420044,1164.719971,1138.420044,1158.189941,1158.189941,484800
16/12/2008,1148.680054,1165.290039,1137.050049,1161.560059,1161.560059,626400
17/12/2008,1190.089966,1196.369995,1146.040039,1169.75,1169.75,647400
18/12/2008,1183.380005,1189.829956,1164.599976,1175.910034,1175.910034,557400
19/12/2008,1174.23999,1194.52002,1171.380005,1180.969971,1180.969971,684800
22/12/2008,1189.849976,1201.140015,1167.630005,1179.609985,1179.609985,450400
23/12/2008,1168.150024,1175.319946,1140.130005,1144.310059,1144.310059,434800
24/12/2008,1140.079956,1143.680054,1113.170044,1128.51001,1128.51001,406400
25/12/2008,null,null,null,null,null,null
26/12/2008,1128.540039,1134.569946,1108.859985,1117.859985,1117.859985,344800
29/12/2008,1109.400024,1118.349976,1084.26001,1117.589966,1117.589966,312000
30/12/2008,1124.599976,1144.23999,1121.319946,1124.469971,1124.469971,357600
31/12/2008,null,null,null,null,null,null
02/01/2009,1132.869995,1157.400024,1118.839966,1157.400024,1157.400024,340600
05/01/2009,1180.97998,1185.219971,1166.660034,1173.569946,1173.569946,414600
06/01/2009,1183.52002,1203.589966,1179.939941,1194.280029,1194.280029,444000
07/01/2009,1198.849976,1228.560059,1195.199951,1228.170044,1228.170044,568400
08/01/2009,1212.699951,1218.430054,1195.150024,1205.699951,1205.699951,472200
09/01/2009,1214.5,1220.589966,1179.060059,1180.959961,1180.959961,443200
12/01/2009,1170.689941,1177.189941,1150.410034,1156.75,1156.75,352600
13/01/2009,1147.98999,1168.040039,1133.939941,1167.709961,1167.709961,381200
14/01/2009,1161.01001,1184.52002,1151.800049,1182.680054,1182.680054,358600
15/01/2009,1138.469971,1145.410034,1108.150024,1111.339966,1111.339966,366200
16/01/2009,1120.689941,1135.790039,1109.689941,1135.199951,1135.199951,335600
19/01/2009,1146.089966,1159.880005,1141.310059,1150.650024,1150.650024,370000
20/01/2009,1136.160034,1136.47998,1115.069946,1126.810059,1126.810059,319200
21/01/2009,1087.430054,1118.400024,1085.719971,1103.609985,1103.609985,334400
22/01/2009,1125.219971,1127.349976,1106.73999,1116.22998,1116.22998,346800
23/01/2009,1105.430054,1105.430054,1087.660034,1093.400024,1093.400024,268000
28/01/2009,1123.22998,1160.189941,1122.329956,1157.97998,1157.97998,345200
29/01/2009,1165.819946,1179.150024,1160.75,1166.560059,1166.560059,384600
30/01/2009,1147.569946,1163.76001,1144.52002,1162.109985,1162.109985,377000
02/02/2009,1145.869995,1170.699951,1136.369995,1146.949951,1146.949951,374400
03/02/2009,1152.939941,1174.280029,1137.829956,1163.199951,1163.199951,347600
04/02/2009,1183.219971,1195.52002,1176.099976,1195.369995,1195.369995,450000
05/02/2009,1187.050049,1206.72998,1177.880005,1177.880005,1177.880005,463400
06/02/2009,1199.170044,1210.26001,1190.670044,1210.26001,1210.26001,570600
09/02/2009,1224.439941,1227.72998,1199.930054,1202.689941,1202.689941,475600
10/02/2009,1215.050049,1219.76001,1186.329956,1198.869995,1198.869995,468400
11/02/2009,1168.420044,1193.550049,1162.569946,1190.180054,1190.180054,469600
12/02/2009,1183.680054,1187.349976,1162.579956,1179.839966,1179.839966,488000
13/02/2009,1179.630005,1192.47998,1165.25,1192.439941,1192.439941,574800
16/02/2009,1183.52002,1199.5,1174.72998,1175.469971,1175.469971,509400
17/02/2009,1167.219971,1167.219971,1121.410034,1127.189941,1127.189941,546200
18/02/2009,1111.349976,1120.650024,1096,1113.189941,1113.189941,598200
19/02/2009,1109.98999,1121.27002,1092.959961,1107.099976,1107.099976,641400
20/02/2009,1095.25,1102.439941,1056.339966,1065.949951,1065.949951,587400
23/02/2009,1058.540039,1099.550049,1051.52002,1099.550049,1099.550049,396000
24/02/2009,1061.560059,1071.930054,1055.859985,1063.880005,1063.880005,576200
25/02/2009,1094.699951,1095.72998,1061.599976,1067.079956,1067.079956,735200
26/02/2009,1077.709961,1100.449951,1036.670044,1054.790039,1054.790039,575000
27/02/2009,1056.709961,1076.810059,1048.050049,1063.030029,1063.030029,498200
02/03/2009,1044.280029,1044.280029,1010.869995,1018.809998,1018.809998,413800
03/03/2009,993.849976,1029.180054,992.690002,1025.569946,1025.569946,543400
04/03/2009,1018.900024,1062.689941,1008.669983,1059.26001,1059.26001,490800
05/03/2009,1068.25,1074.560059,1050.900024,1058.180054,1058.180054,509800
06/03/2009,1036.290039,1059.329956,1036.290039,1055.030029,1055.030029,465600
09/03/2009,1068.97998,1077.130005,1052.410034,1071.72998,1071.72998,457800
10/03/2009,1060.609985,1096.589966,1060.609985,1092.199951,1092.199951,614000
11/03/2009,1122.910034,1127.880005,1118.119995,1127.51001,1127.51001,574200
12/03/2009,1126.599976,1132.300049,1107.599976,1128.390015,1128.390015,536800
13/03/2009,1137.349976,1147.829956,1124.709961,1126.030029,1126.030029,506200
16/03/2009,1126.089966,1142.579956,1119.329956,1125.459961,1125.459961,436000
17/03/2009,1140.319946,1166.599976,1132.75,1163.880005,1163.880005,726600
18/03/2009,1176.859985,1176.859985,1157.109985,1169.949951,1169.949951,520000
19/03/2009,1180.390015,1186.910034,1158.189941,1161.810059,1161.810059,532400
20/03/2009,1165.030029,1180.380005,1163.589966,1170.939941,1170.939941,374600
23/03/2009,1179.599976,1201.22998,1179.130005,1199.5,1199.5,461200
24/03/2009,1225.939941,1225.939941,1205.079956,1221.699951,1221.699951,512200
25/03/2009,1216.290039,1229.02002,1211.199951,1229.02002,1229.02002,494400
26/03/2009,1226.51001,1243.969971,1216.48999,1243.800049,1243.800049,586600
27/03/2009,1248.699951,1256.699951,1233.949951,1237.51001,1237.51001,701600
30/03/2009,1239.800049,1244.780029,1196.319946,1197.459961,1197.459961,524800
31/03/2009,1205.97998,1228.209961,1203.160034,1206.26001,1206.26001,502400
01/04/2009,1214.060059,1238.040039,1201.709961,1233.359985,1233.359985,585400
02/04/2009,1254.380005,1278.560059,1249.939941,1276.969971,1276.969971,730200
03/04/2009,1288.560059,1292.599976,1274.449951,1283.75,1283.75,617800
06/04/2009,1292.420044,1315.300049,1292.420044,1297.849976,1297.849976,725000
07/04/2009,1296.319946,1304.280029,1282.410034,1300.099976,1300.099976,686400
08/04/2009,1284.97998,1287.589966,1260.72998,1262.069946,1262.069946,750800
09/04/2009,1274.030029,1317.290039,1272.02002,1316.349976,1316.349976,932000
10/04/2009,1340.869995,1355.689941,1319.52002,1336.040039,1336.040039,918400
13/04/2009,1341.73999,1353.27002,1328.98999,1338.26001,1338.26001,815000
14/04/2009,1353.25,1356.310059,1323.640015,1342.630005,1342.630005,932000
15/04/2009,1321.599976,1341.319946,1305.160034,1333.089966,1333.089966,806800
16/04/2009,1356.880005,1371.280029,1334.650024,1336.719971,1336.719971,743400
17/04/2009,1354.930054,1360.900024,1316.109985,1329,1329,790000
20/04/2009,1331.76001,1338.900024,1311.72998,1336.390015,1336.390015,562200
21/04/2009,1307.949951,1338.47998,1303.219971,1336.810059,1336.810059,636400
22/04/2009,1347.790039,1360.410034,1336.410034,1356.02002,1356.02002,728600
23/04/2009,1367.300049,1371.949951,1353.160034,1368.800049,1368.800049,745600
24/04/2009,1371.810059,1375.800049,1343.550049,1354.099976,1354.099976,680000
27/04/2009,1358.199951,1366.660034,1334.02002,1339.829956,1339.829956,544600
28/04/2009,1344.77002,1353.800049,1298.859985,1300.23999,1300.23999,756800
29/04/2009,1310.619995,1338.430054,1299.97998,1338.420044,1338.420044,598800
30/04/2009,1353.670044,1377.819946,1350.459961,1369.359985,1369.359985,811200
04/05/2009,1386.02002,1397.920044,1381.119995,1397.920044,1397.920044,748800
06/05/2009,1399.819946,1408.569946,1385.349976,1393.449951,1393.449951,738400
07/05/2009,1414.550049,1415.47998,1389.819946,1401.079956,1401.079956,769600
08/05/2009,1400.469971,1412.140015,1390.829956,1412.130005,1412.130005,732000
11/05/2009,1416.420044,1420.310059,1405.420044,1415.160034,1415.160034,681400
12/05/2009,1406.439941,1411.209961,1395.910034,1403.51001,1403.51001,770400
13/05/2009,1409.589966,1414.630005,1400.349976,1414.52002,1414.52002,713800
14/05/2009,1395.599976,1400.380005,1380.910034,1380.949951,1380.949951,700600
15/05/2009,1395.150024,1399.839966,1385.829956,1391.72998,1391.72998,702600
18/05/2009,1385.709961,1387.199951,1366.579956,1386.680054,1386.680054,552200
19/05/2009,1416.949951,1428.209961,1411.890015,1428.209961,1428.209961,767400
20/05/2009,1427.97998,1436.920044,1424.599976,1435.699951,1435.699951,698200
21/05/2009,1431.030029,1433.069946,1412.72998,1421.650024,1421.650024,867200
22/05/2009,1406.27002,1431.319946,1402.800049,1403.75,1403.75,675400
25/05/2009,1393.98999,1414.140015,1315.209961,1400.900024,1400.900024,824000
26/05/2009,1407.579956,1409.290039,1361.579956,1372.040039,1372.040039,655600
27/05/2009,1394.73999,1396.77002,1360.300049,1362.02002,1362.02002,776600
28/05/2009,1355.890015,1392.170044,1345.099976,1392.170044,1392.170044,634000
29/05/2009,1393.25,1398.439941,1380.680054,1395.890015,1395.890015,540400
01/06/2009,1394.920044,1415.099976,1384.449951,1415.099976,1415.099976,552600
02/06/2009,1437.150024,1437.76001,1411.619995,1412.849976,1412.849976,692200
03/06/2009,1423.800049,1427.050049,1402.76001,1414.890015,1414.890015,728200
04/06/2009,1410.23999,1411.109985,1375.939941,1378.140015,1378.140015,579400
05/06/2009,1392.630005,1394.709961,1373.23999,1394.709961,1394.709961,509000
08/06/2009,1394.22998,1411.27002,1387.410034,1393.300049,1393.300049,513600
09/06/2009,1406.660034,1410,1371.52002,1371.839966,1371.839966,477600
10/06/2009,1379.609985,1414.880005,1376.459961,1414.880005,1414.880005,497200
11/06/2009,1411.920044,1435.280029,1407.5,1419.390015,1419.390015,483800
12/06/2009,1428.869995,1436.22998,1416.5,1428.589966,1428.589966,506600
15/06/2009,1427.75,1427.75,1401.189941,1412.420044,1412.420044,432800
16/06/2009,1394.699951,1410.01001,1389.329956,1399.150024,1399.150024,472600
17/06/2009,1391.969971,1397.209961,1384.130005,1391.170044,1391.170044,453800
18/06/2009,1390.219971,1396.75,1371.380005,1375.76001,1375.76001,497000
19/06/2009,1386.52002,1388.75,1369.76001,1383.339966,1383.339966,468000
22/06/2009,1381.849976,1399.920044,1379.75,1399.709961,1399.709961,400400
23/06/2009,1369.869995,1374.439941,1354.97998,1360.540039,1360.540039,497800
24/06/2009,1366.01001,1370,1350.310059,1363.790039,1363.790039,431000
25/06/2009,1366.780029,1402.349976,1366.780029,1392.72998,1392.72998,446400
26/06/2009,1401.569946,1404.01001,1388.380005,1394.530029,1394.530029,423800
29/06/2009,1399.640015,1408.939941,1386.030029,1388.449951,1388.449951,422600
30/06/2009,1402.300049,1409.099976,1385.76001,1390.069946,1390.069946,469800
01/07/2009,1386.329956,1414.790039,1381.089966,1411.660034,1411.660034,503600
02/07/2009,1419.150024,1419.150024,1403.180054,1411.47998,1411.47998,463000
03/07/2009,1389.930054,1420.040039,1389.390015,1420.040039,1420.040039,397400
06/07/2009,1419.170044,1434.310059,1416.199951,1428.939941,1428.939941,380000
07/07/2009,1434.469971,1439.569946,1426.949951,1434.199951,1434.199951,451000
08/07/2009,1424.920044,1431.02002,1412.680054,1431.02002,1431.02002,433400
09/07/2009,1428.73999,1443.810059,1426.410034,1430.890015,1430.890015,434400
10/07/2009,1435.52002,1436.5,1415.98999,1428.619995,1428.619995,454800
13/07/2009,1426.310059,1426.310059,1378.119995,1378.119995,1378.119995,444200
14/07/2009,1400.530029,1402,1377.599976,1385.560059,1385.560059,425400
15/07/2009,1402.76001,1422.410034,1402.280029,1420.859985,1420.859985,396400
16/07/2009,1438.02002,1442.099976,1426.51001,1432.219971,1432.219971,422400
17/07/2009,1443.48999,1445.599976,1432.800049,1440.099976,1440.099976,402800
20/07/2009,1447.849976,1480.48999,1447.109985,1478.51001,1478.51001,504000
21/07/2009,1489.449951,1496.869995,1480.640015,1488.98999,1488.98999,513000
22/07/2009,1492.369995,1496.48999,1485.040039,1494.040039,1494.040039,506000
23/07/2009,1495.390015,1504.699951,1484.829956,1496.48999,1496.48999,641600
24/07/2009,1508.319946,1510.819946,1496.890015,1502.589966,1502.589966,531000
27/07/2009,1510.75,1529.26001,1505.849976,1524.050049,1524.050049,503200
28/07/2009,1521.48999,1528.550049,1518.5,1526.030029,1526.030029,429600
29/07/2009,1524.079956,1529.800049,1516.030029,1524.319946,1524.319946,485200
30/07/2009,1524.560059,1535.359985,1511.130005,1534.73999,1534.73999,430400
31/07/2009,1543.050049,1559.069946,1536.859985,1557.290039,1557.290039,465600
03/08/2009,1561.939941,1570.01001,1554.77002,1564.97998,1564.97998,489000
04/08/2009,1576.949951,1586.119995,1558.469971,1566.369995,1566.369995,588400
05/08/2009,1571.709961,1575.030029,1557.790039,1559.469971,1559.469971,492800
06/08/2009,1555.640015,1572.170044,1546.5,1565.040039,1565.040039,491000
07/08/2009,1563.130005,1576.800049,1559.180054,1576,1576,476400
10/08/2009,1585.349976,1588.150024,1573.219971,1576.109985,1576.109985,489800
11/08/2009,1572.329956,1580.439941,1570.51001,1579.209961,1579.209961,571200
12/08/2009,1571.73999,1571.73999,1552.51001,1565.349976,1565.349976,507000
13/08/2009,1578.949951,1581.339966,1564.640015,1564.640015,1564.640015,560200
14/08/2009,1582.209961,1594.459961,1579.170044,1591.410034,1591.410034,604400
17/08/2009,1588.72998,1588.72998,1541.73999,1547.060059,1547.060059,593800
18/08/2009,1534.219971,1560.72998,1530.650024,1550.23999,1550.23999,597400
19/08/2009,1555.030029,1564.900024,1545.930054,1545.959961,1545.959961,520800
20/08/2009,1559.98999,1577.079956,1544.5,1576.390015,1576.390015,454200
21/08/2009,1582.609985,1590.150024,1564.449951,1580.97998,1580.97998,513200
24/08/2009,1604.310059,1614.050049,1602.339966,1612.219971,1612.219971,540200
25/08/2009,1603.030029,1610.329956,1596,1601.380005,1601.380005,460200
26/08/2009,1607.699951,1615.050049,1602.400024,1614.119995,1614.119995,450400
27/08/2009,1608.829956,1614.069946,1590.97998,1599.329956,1599.329956,425600
28/08/2009,1612.930054,1616.290039,1599.680054,1607.939941,1607.939941,454600
31/08/2009,1607.609985,1611.650024,1580.280029,1591.849976,1591.849976,442800
01/09/2009,1592.290039,1624.339966,1583.109985,1623.060059,1623.060059,443400
02/09/2009,1598.660034,1622.819946,1592.47998,1613.160034,1613.160034,560400
03/09/2009,1614.530029,1620.060059,1605.959961,1613.530029,1613.530029,491600
04/09/2009,1623.069946,1623.069946,1597.199951,1608.900024,1608.900024,593800
07/09/2009,1618.790039,1619.97998,1601.040039,1608.569946,1608.569946,410400
08/09/2009,1616.47998,1622.72998,1610.910034,1619.689941,1619.689941,522400
09/09/2009,1622.25,1622.810059,1602.689941,1607.77002,1607.77002,516600
10/09/2009,1615.709961,1644.680054,1613.76001,1644.680054,1644.680054,580000
11/09/2009,1644.310059,1653.77002,1639.829956,1651.699951,1651.699951,512600
14/09/2009,1653.170044,1653.589966,1628.959961,1634.910034,1634.910034,428200
15/09/2009,1646.290039,1654.920044,1640.869995,1653.400024,1653.400024,548200
16/09/2009,1660.430054,1693.839966,1660.430054,1683.329956,1683.329956,567200
17/09/2009,1700.189941,1704.880005,1682.040039,1695.469971,1695.469971,526600
18/09/2009,1695.170044,1713.219971,1691.640015,1699.709961,1699.709961,499400
21/09/2009,1700.560059,1709.339966,1691.920044,1695.5,1695.5,516800
22/09/2009,1701.959961,1720.72998,1701.569946,1718.880005,1718.880005,447600
23/09/2009,1723.030029,1723.170044,1705.97998,1711.469971,1711.469971,502600
24/09/2009,1706.189941,1715.550049,1680.959961,1693.880005,1693.880005,420600
25/09/2009,1686.410034,1691.709961,1662.52002,1691.47998,1691.47998,391200
28/09/2009,1678.569946,1685.339966,1668.969971,1675.550049,1675.550049,351000
29/09/2009,1695.939941,1696.709961,1680.689941,1690.050049,1690.050049,343400
30/09/2009,1688.599976,1704.23999,1665.900024,1673.140015,1673.140015,369400
01/10/2009,1680.459961,1685.01001,1629.550049,1644.630005,1644.630005,336800
05/10/2009,1622.099976,1629.01001,1603.709961,1606.900024,1606.900024,318600
06/10/2009,1620.310059,1626.02002,1590.469971,1598.439941,1598.439941,389800
07/10/2009,1619.069946,1625.109985,1598,1598,1598,410000
08/10/2009,1607.859985,1615.459961,1591.150024,1615.459961,1615.459961,376400
09/10/2009,1622.119995,1648.97998,1614.609985,1646.790039,1646.790039,439600
12/10/2009,1660.189941,1661.369995,1631.589966,1639.810059,1639.810059,412600
13/10/2009,1634.48999,1642.780029,1614.459961,1628.930054,1628.930054,418200
14/10/2009,1642.099976,1653.219971,1637.780029,1649.089966,1649.089966,410200
15/10/2009,1661.689941,1672.079956,1653.329956,1658.98999,1658.98999,372600
16/10/2009,1656.069946,1667.48999,1638.48999,1640.359985,1640.359985,370200
19/10/2009,1633.339966,1649.689941,1614.849976,1649.069946,1649.069946,278200
20/10/2009,1663.949951,1665.650024,1649.27002,1659.150024,1659.150024,401200
21/10/2009,1649.810059,1664.52002,1645.560059,1653.859985,1653.859985,365400
22/10/2009,1638.01001,1650.030029,1623.959961,1630.329956,1630.329956,386000
23/10/2009,1643.619995,1647.27002,1633.109985,1640.170044,1640.170044,330200
26/10/2009,1634.329956,1663.030029,1633.920044,1657.109985,1657.109985,313400
27/10/2009,1646.76001,1651.630005,1637.150024,1649.530029,1649.530029,334200
28/10/2009,1648.800049,1652.459961,1604.01001,1609.709961,1609.709961,368800
29/10/2009,1584.52002,1587.189941,1564.410034,1585.849976,1585.849976,371800
30/10/2009,1605.119995,1605.119995,1580.689941,1580.689941,1580.689941,272000
02/11/2009,1543.23999,1570.150024,1543.23999,1559.089966,1559.089966,288600
03/11/2009,1562.099976,1565.01001,1549.099976,1549.920044,1549.920044,273800
04/11/2009,1556.02002,1579.930054,1550.72998,1579.930054,1579.930054,266800
05/11/2009,1568.670044,1571.800049,1551.939941,1552.23999,1552.23999,203600
06/11/2009,1577.640015,1577.640015,1565.47998,1572.459961,1572.459961,253800
09/11/2009,1577.920044,1592.099976,1573.359985,1576.790039,1576.790039,245600
10/11/2009,1595.329956,1600.410034,1580.030029,1582.300049,1582.300049,276600
11/11/2009,1590.439941,1594.819946,1574.780029,1594.819946,1594.819946,263000
12/11/2009,1598.550049,1603.01001,1572.719971,1572.72998,1572.72998,281000
13/11/2009,1581.599976,1587.069946,1561.930054,1571.98999,1571.98999,259200
16/11/2009,1577.630005,1592.47998,1566.829956,1592.469971,1592.469971,244400
17/11/2009,1599.790039,1602.670044,1585.969971,1585.97998,1585.97998,294800
18/11/2009,1595.880005,1612.630005,1594.859985,1603.969971,1603.969971,279000
19/11/2009,null,null,null,null,null,null
20/11/2009,1613.280029,1624.900024,1612.319946,1620.599976,1620.599976,255200
23/11/2009,1623.800049,1630.410034,1611.72998,1619.050049,1619.050049,254000
24/11/2009,1626.930054,1627.109985,1601.140015,1606.420044,1606.420044,395200
25/11/2009,1608.829956,1614.900024,1599.079956,1611.880005,1611.880005,284200
26/11/2009,1606.72998,1621.209961,1599.51001,1599.52002,1599.52002,280600
27/11/2009,1574.560059,1581.439941,1519.400024,1524.5,1524.5,388000
30/11/2009,1547.650024,1566.51001,1547.650024,1555.599976,1555.599976,308200
01/12/2009,1550.349976,1569.719971,1541.089966,1569.719971,1569.719971,302600
02/12/2009,1582.619995,1597.119995,1579.98999,1591.630005,1591.630005,328000
03/12/2009,1597.310059,1615,1594.5,1615,1615,277400
04/12/2009,1609.069946,1629.800049,1608.390015,1624.76001,1624.76001,280400
07/12/2009,1633.300049,1635.719971,1625.439941,1632.650024,1632.650024,265800
08/12/2009,1630.780029,1638.219971,1622.310059,1627.780029,1627.780029,354200
09/12/2009,1615.650024,1634.170044,1609.810059,1634.170044,1634.170044,353400
10/12/2009,1635.579956,1652.72998,1612.709961,1652.72998,1652.72998,468800
11/12/2009,1650.569946,1664.050049,1641.540039,1656.900024,1656.900024,437600
